prompt,model,image_folder,image_name,model_response,correct_object_names,success,response_time
What is the object in the image? Answer with a single word.,llama3.2-vision,images_base,09.jpg,Glove.,gloves; glove,True,4.23011827468872
What is the object in the image? Answer with a single word.,llama3.2-vision,images_base,10.jpg,Gloves.,gloves; glove,True,4.29202103614807
What is the object in the image? Answer with a single word.,llama3.2-vision,images_base,11.jpg,Glove.,gloves; glove,True,4.21593189239502
What is the object in the image? Answer with a single word.,llama3.2-vision,images_base,12.jpg,Glove.,gloves; glove,True,4.28359150886536
What is the object in the image? Answer with a single word.,llama3.2-vision,images_base,13.jpg,microscope.,plate; dish; tray,False,4.27257966995239
What is the object in the image? Answer with a single word.,llama3.2-vision,images_base,14.jpg,Microscope.,plate; dish; tray,False,4.20530939102173
What is the object in the image? Answer with a single word.,llama3.2-vision,images_base,15.jpg,Robot.,plate; dish; tray,False,4.13325095176697
What is the object in the image? Answer with a single word.,llama3.2-vision,images_base,16.jpg,robot.,plate; dish; tray,False,4.15509366989136
What is the object in the image? Answer with a single word.,llama3.2-vision,images_base,17.jpg,Robot.,fan,False,4.13376927375794
What is the object in the image? Answer with a single word.,llama3.2-vision,images_base,18.jpg,Robot.,fan,False,4.22280383110046
What is the object in the image? Answer with a single word.,llama3.2-vision,images_base,19.jpg,Robot.,fan,False,4.18718767166138
What is the object in the image? Answer with a single word.,llama3.2-vision,images_base,20.jpg,Robot.,fan,False,4.17317271232605
What is the object in the image? Answer with a single word.,llama3.2-vision,images_base,21.jpg,Bottle.,soap bottle; bottle of soap; cleaning solution; hand sanitizer,False,4.21493887901306
What is the object in the image? Answer with a single word.,llama3.2-vision,images_base,22.jpg,Robot.,soap bottle; bottle of soap; cleaning solution; hand sanitizer,False,4.14701318740845
What is the object in the image? Answer with a single word.,llama3.2-vision,images_base,23.jpg,Robot.,soap bottle; bottle of soap; cleaning solution; hand sanitizer,False,4.13712644577026
What is the object in the image? Answer with a single word.,llama3.2-vision,images_base,24.jpg,Robot.,soap bottle; bottle of soap; cleaning solution; hand sanitizer,False,4.2645914554596
What is the object in the image? Answer with a single word.,llama3.2-vision,images_base,25.jpg,robot.,controller,False,4.13848900794983
What is the object in the image? Answer with a single word.,llama3.2-vision,images_base,26.jpg,Robot.,controller,False,4.13460946083069
What is the object in the image? Answer with a single word.,llama3.2-vision,images_base,27.jpg,Controller.,controller,True,4.16126012802124
What is the object in the image? Answer with a single word.,llama3.2-vision,images_base,28.jpg,Microscope.,controller,False,4.21451807022095
What is the object in the image? Answer with a single word.,llama3.2-vision,images_base,29.jpg,Towel.,cloth; fabric; clothing,False,4.25555443763733
What is the object in the image? Answer with a single word.,llama3.2-vision,images_base,30.jpg,Robot.,cloth; fabric; clothing,False,4.14680981636047
What is the object in the image? Answer with a single word.,llama3.2-vision,images_base,31.jpg,microscope.,cloth; fabric; clothing,False,4.24581432342529
What is the object in the image? Answer with a single word.,llama3.2-vision,images_base,32.jpg,Cloth.,cloth; fabric; clothing,True,4.21204686164856
What is the object in the image? Answer with a single word.,llama3.2-vision,images_base,33.jpg,Robot.,mouse,False,4.20649027824402
What is the object in the image? Answer with a single word.,llama3.2-vision,images_base,34.jpg,Robot.,mouse,False,4.1361186504364
What is the object in the image? Answer with a single word.,llama3.2-vision,images_base,35.jpg,Robot.,mouse,False,4.1634726524353
What is the object in the image? Answer with a single word.,llama3.2-vision,images_base,36.jpg,Robot.,mouse,False,4.16104459762573
What is the object in the image? Answer with a single word.,llama3.2-vision,images_base,37.jpg,Microscope.,screwdriver,False,4.21734476089478
What is the object in the image? Answer with a single word.,llama3.2-vision,images_base,38.jpg,Robot.,screwdriver,False,4.16543507575989
What is the object in the image? Answer with a single word.,llama3.2-vision,images_base,39.jpg,Robot.,screwdriver,False,4.14734172821045
What is the object in the image? Answer with a single word.,llama3.2-vision,images_base,40.jpg,Robot.,screwdriver,False,4.13262438774109
What is the object in the image? Answer with a single word.,llama3.2-vision,images_base,41.jpg,robot.,pcb; circuit board; pcie,False,4.16051459312439
What is the object in the image? Answer with a single word.,llama3.2-vision,images_base,42.jpg,Robot.,pcb; circuit board; pcie,False,4.13842034339905
What is the object in the image? Answer with a single word.,llama3.2-vision,images_base,43.jpg,Robot.,pcb; circuit board; pcie,False,4.20196843147278
What is the object in the image? Answer with a single word.,llama3.2-vision,images_base,44.jpg,Robot.,pcb; circuit board; pcie,False,4.15251517295837
What is the object in the image? Answer with a single word.,llama3.2-vision,images_base,45.jpg,Foam.,cleaning foam; cleaning solution,False,4.20783925056458
What is the object in the image? Answer with a single word.,llama3.2-vision,images_base,46.jpg,Lyreco.,cleaning foam; cleaning solution,False,4.30168223381043
What is the object in the image? Answer with a single word.,llama3.2-vision,images_base,47.jpg,Telescope.,cleaning foam; cleaning solution,False,4.23883175849915
What is the object in the image? Answer with a single word.,llama3.2-vision,images_base,48.jpg,X-ray machine.,cleaning foam; cleaning solution,False,4.30345249176025
What is the object in the image? Answer with a single word.,llama3.2-vision,images_base,49.jpg,Mug.,mug; cup,True,4.23282027244568
What is the object in the image? Answer with a single word.,llama3.2-vision,images_base,50.jpg,Sponge.,sponge,True,4.2109797000885
What is the object in the image? Answer with a single word.,llama3.2-vision,images_base,51.jpg,Gloves.,gloves; glove,True,4.29711079597473
What is the object in the image? Answer with a single word.,llama3.2-vision,images_base,52.jpg,Plate.,plate; dish; tray,True,4.16279315948486
What is the object in the image? Answer with a single word.,llama3.2-vision,images_base,53.jpg,Fan.,fan,True,4.13851499557495
What is the object in the image? Answer with a single word.,llama3.2-vision,images_base,54.jpg,Hand sanitizer.,soap bottle; bottle of soap; cleaning solution; hand sanitizer,True,4.24654150009155
What is the object in the image? Answer with a single word.,llama3.2-vision,images_base,55.jpg,Controller.,controller,True,4.14055132865906
What is the object in the image? Answer with a single word.,llama3.2-vision,images_base,56.jpg,Cloth.,cloth; fabric; clothing,True,4.22746205329895
What is the object in the image? Answer with a single word.,llama3.2-vision,images_base,57.jpg,Mouse.,mouse,True,4.13475275039673
What is the object in the image? Answer with a single word.,llama3.2-vision,images_base,58.jpg,Screwdriver.,screwdriver,True,4.28011822700501
What is the object in the image? Answer with a single word.,llama3.2-vision,images_base,59.jpg,Cerebot.,pcb; circuit board; pcie,False,4.30757761001587
What is the object in the image? Answer with a single word.,llama3.2-vision,images_base,60.jpg,Cleaning spray.,cleaning foam; cleaning solution,False,4.34595680236816
What is the object in the image? Answer with a single word.,gemma3:4b,images_base,01.jpg,Robot,mug; cup,False,3.66373348236084
What is the object in the image? Answer with a single word.,gemma3:4b,images_base,02.jpg,Robot,mug; cup,False,1.17302465438843
What is the object in the image? Answer with a single word.,gemma3:4b,images_base,03.jpg,Robot,mug; cup,False,1.17939853668213
What is the object in the image? Answer with a single word.,gemma3:4b,images_base,04.jpg,Camera,mug; cup,False,1.17032265663147
What is the object in the image? Answer with a single word.,gemma3:4b,images_base,05.jpg,Bread,sponge,False,1.16794729232788
What is the object in the image? Answer with a single word.,gemma3:4b,images_base,06.jpg,Robotic,sponge,False,1.18199443817139
What is the object in the image? Answer with a single word.,gemma3:4b,images_base,07.jpg,Robot,sponge,False,1.16812062263489
What is the object in the image? Answer with a single word.,gemma3:4b,images_base,08.jpg,Robot,sponge,False,1.16692185401917
What is the object in the image? Answer with a single word.,gemma3:4b,images_base,09.jpg,Sewing,gloves; glove,False,1.18078017234802
What is the object in the image? Answer with a single word.,gemma3:4b,images_base,10.jpg,Robot,gloves; glove,False,1.16582131385803
What is the object in the image? Answer with a single word.,gemma3:4b,images_base,11.jpg,Robot,gloves; glove,False,1.16935586929321
What is the object in the image? Answer with a single word.,gemma3:4b,images_base,12.jpg,Glove,gloves; glove,True,1.17718410491943
What is the object in the image? Answer with a single word.,gemma3:4b,images_base,13.jpg,Hoop,plate; dish; tray,False,1.17785358428955
What is the object in the image? Answer with a single word.,gemma3:4b,images_base,14.jpg,Sink,plate; dish; tray,False,1.16548800468445
What is the object in the image? Answer with a single word.,gemma3:4b,images_base,15.jpg,Robot,plate; dish; tray,False,1.16571593284607
What is the object in the image? Answer with a single word.,gemma3:4b,images_base,16.jpg,Rotary,plate; dish; tray,False,1.17611575126648
What is the object in the image? Answer with a single word.,gemma3:4b,images_base,17.jpg,Robot,fan,False,1.16833400726318
What is the object in the image? Answer with a single word.,gemma3:4b,images_base,18.jpg,Fan,fan,True,1.1697735786438
What is the object in the image? Answer with a single word.,gemma3:4b,images_base,19.jpg,Fan,fan,True,1.16722679138184
What is the object in the image? Answer with a single word.,gemma3:4b,images_base,20.jpg,Camera,fan,False,1.17903327941895
What is the object in the image? Answer with a single word.,gemma3:4b,images_base,21.jpg,Bottle,soap bottle; bottle of soap; cleaning solution; hand sanitizer,False,1.16785454750061
What is the object in the image? Answer with a single word.,gemma3:4b,images_base,22.jpg,Hand Sanitizer,soap bottle; bottle of soap; cleaning solution; hand sanitizer,True,1.19409847259521
What is the object in the image? Answer with a single word.,gemma3:4b,images_base,23.jpg,Spray ,soap bottle; bottle of soap; cleaning solution; hand sanitizer,False,1.18327569961548
