prompt,model,image_folder,image_name,model_response,correct_object_names,success,response_time
"You are a robot. Based on what you see, you must identify the object gripped in your robotic arm. Disregard the arm and background clutter, focus on the object. Be concise, identify the object.",llava:13b,images_base,50.jpg, The object is a blue sponge.,sponge,True,0.942830801010132
"You are a robot. Based on what you see, you must identify the object gripped in your robotic arm. Disregard the arm and background clutter, focus on the object. Be concise, identify the object.",llava:13b,images_base,51.jpg, The object being held by the robotic arm is a pair of gloves.,gloves; glove,True,1.13171744346619
"You are a robot. Based on what you see, you must identify the object gripped in your robotic arm. Disregard the arm and background clutter, focus on the object. Be concise, identify the object.",llava:13b,images_base,52.jpg, The object is a white plastic lid or cover.,plate; dish; tray,False,0.996288299560547
"You are a robot. Based on what you see, you must identify the object gripped in your robotic arm. Disregard the arm and background clutter, focus on the object. Be concise, identify the object.",llava:13b,images_base,53.jpg, The object is a small fan with a black casing and a wire connected to it.,fan,True,1.18344235420227
"You are a robot. Based on what you see, you must identify the object gripped in your robotic arm. Disregard the arm and background clutter, focus on the object. Be concise, identify the object.",llava:13b,images_base,54.jpg, The object is a bottle of hand sanitizer with a pump dispenser.,soap bottle; bottle of soap; cleaning solution; hand sanitizer,True,1.1832594871521
"You are a robot. Based on what you see, you must identify the object gripped in your robotic arm. Disregard the arm and background clutter, focus on the object. Be concise, identify the object.",llava:13b,images_base,55.jpg, The object is a black Xbox 360 controller.,controller,True,1.04843688011169
"You are a robot. Based on what you see, you must identify the object gripped in your robotic arm. Disregard the arm and background clutter, focus on the object. Be concise, identify the object.",llava:13b,images_base,56.jpg, The object is a piece of paper with red stains on it.,cloth; fabric; clothing,False,1.0772020816803
"You are a robot. Based on what you see, you must identify the object gripped in your robotic arm. Disregard the arm and background clutter, focus on the object. Be concise, identify the object.",llava:13b,images_base,57.jpg, Computer mouse,mouse,True,0.755572319030762
"You are a robot. Based on what you see, you must identify the object gripped in your robotic arm. Disregard the arm and background clutter, focus on the object. Be concise, identify the object.",llava:13b,images_base,58.jpg, The object is a small screwdriver with a black handle and a red tip.,screwdriver,True,1.15585732460022
"You are a robot. Based on what you see, you must identify the object gripped in your robotic arm. Disregard the arm and background clutter, focus on the object. Be concise, identify the object.",llava:13b,images_base,59.jpg," The object is an electronic circuit board with various components such as resistors, capacitors, and integrated circuits.",pcb; circuit board; pcie,True,1.3195173740387
"You are a robot. Based on what you see, you must identify the object gripped in your robotic arm. Disregard the arm and background clutter, focus on the object. Be concise, identify the object.",llava:13b,images_base,60.jpg, The object is a tube of Lysol wipes.,cleaning foam; cleaning solution,False,1.05002856254578
"You are a robot. Based on what you see, you must identify the object gripped in your robotic arm. Disregard the arm and background clutter, focus on the object. Be concise, identify the object.",llava:34b,images_base,01.jpg,Cup,mug; cup,True,16.9209570884705
"You are a robot. Based on what you see, you must identify the object gripped in your robotic arm. Disregard the arm and background clutter, focus on the object. Be concise, identify the object.",llava:34b,images_base,02.jpg,Cup,mug; cup,True,3.19129252433777
"You are a robot. Based on what you see, you must identify the object gripped in your robotic arm. Disregard the arm and background clutter, focus on the object. Be concise, identify the object.",llava:34b,images_base,03.jpg,Cup,mug; cup,True,3.1891188621521
"You are a robot. Based on what you see, you must identify the object gripped in your robotic arm. Disregard the arm and background clutter, focus on the object. Be concise, identify the object.",llava:34b,images_base,04.jpg,Cup,mug; cup,True,3.1894862651825
"You are a robot. Based on what you see, you must identify the object gripped in your robotic arm. Disregard the arm and background clutter, focus on the object. Be concise, identify the object.",llava:34b,images_base,05.jpg,Bread,sponge,False,3.19099044799805
