prompt,model,image_folder,image_name,model_response,correct_object_names,success,response_time
What is the object in the image? Answer with a single word.,llama3.2-vision,images_base,06.jpg,Sponge.,sponge,True,4.254809856414795
What is the object in the image? Answer with a single word.,llama3.2-vision,images_base,07.jpg,Cloth.,sponge,False,4.207243919372559
What is the object in the image? Answer with a single word.,llama3.2-vision,images_base,08.jpg,Sponge.,sponge,True,4.23114538192749
What is the object in the image? Answer with a single word.,llama3.2-vision,images_base,09.jpg,Glove.,gloves; glove,True,4.230118274688721
What is the object in the image? Answer with a single word.,llama3.2-vision,images_base,10.jpg,Gloves.,gloves; glove,True,4.292021036148071
What is the object in the image? Answer with a single word.,llama3.2-vision,images_base,11.jpg,Glove.,gloves; glove,True,4.2159318923950195
What is the object in the image? Answer with a single word.,llama3.2-vision,images_base,12.jpg,Glove.,gloves; glove,True,4.2835915088653564
What is the object in the image? Answer with a single word.,llama3.2-vision,images_base,13.jpg,microscope.,plate; dish; tray,False,4.272579669952393
What is the object in the image? Answer with a single word.,llama3.2-vision,images_base,14.jpg,Microscope.,plate; dish; tray,False,4.2053093910217285
What is the object in the image? Answer with a single word.,llama3.2-vision,images_base,15.jpg,Robot.,plate; dish; tray,False,4.133250951766968
What is the object in the image? Answer with a single word.,llama3.2-vision,images_base,16.jpg,robot.,plate; dish; tray,False,4.155093669891357
What is the object in the image? Answer with a single word.,llama3.2-vision,images_base,17.jpg,Robot.,fan,False,4.133769273757935
What is the object in the image? Answer with a single word.,llama3.2-vision,images_base,18.jpg,Robot.,fan,False,4.222803831100464
What is the object in the image? Answer with a single word.,llama3.2-vision,images_base,19.jpg,Robot.,fan,False,4.187187671661377
What is the object in the image? Answer with a single word.,llama3.2-vision,images_base,20.jpg,Robot.,fan,False,4.17317271232605
What is the object in the image? Answer with a single word.,llama3.2-vision,images_base,21.jpg,Bottle.,soap bottle; bottle of soap; cleaning solution; hand sanitizer,False,4.2149388790130615
What is the object in the image? Answer with a single word.,llama3.2-vision,images_base,22.jpg,Robot.,soap bottle; bottle of soap; cleaning solution; hand sanitizer,False,4.147013187408447
What is the object in the image? Answer with a single word.,llama3.2-vision,images_base,23.jpg,Robot.,soap bottle; bottle of soap; cleaning solution; hand sanitizer,False,4.137126445770264
What is the object in the image? Answer with a single word.,llama3.2-vision,images_base,24.jpg,Robot.,soap bottle; bottle of soap; cleaning solution; hand sanitizer,False,4.264591455459595
What is the object in the image? Answer with a single word.,llama3.2-vision,images_base,25.jpg,robot.,controller,False,4.138489007949829
What is the object in the image? Answer with a single word.,llama3.2-vision,images_base,26.jpg,Robot.,controller,False,4.1346094608306885
What is the object in the image? Answer with a single word.,llama3.2-vision,images_base,27.jpg,Controller.,controller,True,4.16126012802124
What is the object in the image? Answer with a single word.,llama3.2-vision,images_base,28.jpg,Microscope.,controller,False,4.214518070220947
What is the object in the image? Answer with a single word.,llama3.2-vision,images_base,29.jpg,Towel.,cloth; fabric; clothing,False,4.255554437637329
What is the object in the image? Answer with a single word.,llama3.2-vision,images_base,30.jpg,Robot.,cloth; fabric; clothing,False,4.146809816360474
What is the object in the image? Answer with a single word.,llama3.2-vision,images_base,31.jpg,microscope.,cloth; fabric; clothing,False,4.245814323425293
What is the object in the image? Answer with a single word.,llama3.2-vision,images_base,32.jpg,Cloth.,cloth; fabric; clothing,True,4.21204686164856
What is the object in the image? Answer with a single word.,llama3.2-vision,images_base,33.jpg,Robot.,mouse,False,4.2064902782440186
What is the object in the image? Answer with a single word.,llama3.2-vision,images_base,34.jpg,Robot.,mouse,False,4.136118650436401
What is the object in the image? Answer with a single word.,llama3.2-vision,images_base,35.jpg,Robot.,mouse,False,4.163472652435303
What is the object in the image? Answer with a single word.,llama3.2-vision,images_base,36.jpg,Robot.,mouse,False,4.161044597625732
What is the object in the image? Answer with a single word.,llama3.2-vision,images_base,37.jpg,Microscope.,screwdriver,False,4.217344760894775
What is the object in the image? Answer with a single word.,llama3.2-vision,images_base,38.jpg,Robot.,screwdriver,False,4.165435075759888
What is the object in the image? Answer with a single word.,llama3.2-vision,images_base,39.jpg,Robot.,screwdriver,False,4.147341728210449
What is the object in the image? Answer with a single word.,llama3.2-vision,images_base,40.jpg,Robot.,screwdriver,False,4.132624387741089
What is the object in the image? Answer with a single word.,llama3.2-vision,images_base,41.jpg,robot.,pcb; circuit board; pcie,False,4.16051459312439
What is the object in the image? Answer with a single word.,llama3.2-vision,images_base,42.jpg,Robot.,pcb; circuit board; pcie,False,4.138420343399048
What is the object in the image? Answer with a single word.,llama3.2-vision,images_base,43.jpg,Robot.,pcb; circuit board; pcie,False,4.201968431472778
What is the object in the image? Answer with a single word.,llama3.2-vision,images_base,44.jpg,Robot.,pcb; circuit board; pcie,False,4.152515172958374
What is the object in the image? Answer with a single word.,llama3.2-vision,images_base,45.jpg,Foam.,cleaning foam; cleaning solution,False,4.207839250564575
What is the object in the image? Answer with a single word.,llama3.2-vision,images_base,46.jpg,Lyreco.,cleaning foam; cleaning solution,False,4.301682233810425
What is the object in the image? Answer with a single word.,llama3.2-vision,images_base,47.jpg,Telescope.,cleaning foam; cleaning solution,False,4.2388317584991455
What is the object in the image? Answer with a single word.,llama3.2-vision,images_base,48.jpg,X-ray machine.,cleaning foam; cleaning solution,False,4.303452491760254
What is the object in the image? Answer with a single word.,llama3.2-vision,images_base,49.jpg,Mug.,mug; cup,True,4.232820272445679
What is the object in the image? Answer with a single word.,llama3.2-vision,images_base,50.jpg,Sponge.,sponge,True,4.210979700088501
What is the object in the image? Answer with a single word.,llama3.2-vision,images_base,51.jpg,Gloves.,gloves; glove,True,4.2971107959747314
What is the object in the image? Answer with a single word.,llama3.2-vision,images_base,52.jpg,Plate.,plate; dish; tray,True,4.162793159484863
What is the object in the image? Answer with a single word.,llama3.2-vision,images_base,53.jpg,Fan.,fan,True,4.138514995574951
What is the object in the image? Answer with a single word.,llama3.2-vision,images_base,54.jpg,Hand sanitizer.,soap bottle; bottle of soap; cleaning solution; hand sanitizer,True,4.246541500091553
What is the object in the image? Answer with a single word.,llama3.2-vision,images_base,55.jpg,Controller.,controller,True,4.140551328659058
What is the object in the image? Answer with a single word.,llama3.2-vision,images_base,56.jpg,Cloth.,cloth; fabric; clothing,True,4.22746205329895
What is the object in the image? Answer with a single word.,llama3.2-vision,images_base,57.jpg,Mouse.,mouse,True,4.1347527503967285
What is the object in the image? Answer with a single word.,llama3.2-vision,images_base,58.jpg,Screwdriver.,screwdriver,True,4.280118227005005
What is the object in the image? Answer with a single word.,llama3.2-vision,images_base,59.jpg,Cerebot.,pcb; circuit board; pcie,False,4.307577610015869
What is the object in the image? Answer with a single word.,llama3.2-vision,images_base,60.jpg,Cleaning spray.,cleaning foam; cleaning solution,False,4.345956802368164
What is the object in the image? Answer with a single word.,gemma3:4b,images_base,01.jpg,Robot,mug; cup,False,3.66373348236084
What is the object in the image? Answer with a single word.,gemma3:4b,images_base,02.jpg,Robot,mug; cup,False,1.1730246543884277
What is the object in the image? Answer with a single word.,gemma3:4b,images_base,03.jpg,Robot,mug; cup,False,1.179398536682129
What is the object in the image? Answer with a single word.,gemma3:4b,images_base,04.jpg,Camera,mug; cup,False,1.1703226566314697
What is the object in the image? Answer with a single word.,gemma3:4b,images_base,05.jpg,Bread,sponge,False,1.1679472923278809
What is the object in the image? Answer with a single word.,gemma3:4b,images_base,06.jpg,Robotic,sponge,False,1.1819944381713867
What is the object in the image? Answer with a single word.,gemma3:4b,images_base,07.jpg,Robot,sponge,False,1.1681206226348877
What is the object in the image? Answer with a single word.,gemma3:4b,images_base,08.jpg,Robot,sponge,False,1.166921854019165
What is the object in the image? Answer with a single word.,gemma3:4b,images_base,09.jpg,Sewing,gloves; glove,False,1.1807801723480225
What is the object in the image? Answer with a single word.,gemma3:4b,images_base,10.jpg,Robot,gloves; glove,False,1.1658213138580322
What is the object in the image? Answer with a single word.,gemma3:4b,images_base,11.jpg,Robot,gloves; glove,False,1.169355869293213
What is the object in the image? Answer with a single word.,gemma3:4b,images_base,12.jpg,Glove,gloves; glove,True,1.1771841049194336
What is the object in the image? Answer with a single word.,gemma3:4b,images_base,13.jpg,Hoop,plate; dish; tray,False,1.1778535842895508
What is the object in the image? Answer with a single word.,gemma3:4b,images_base,14.jpg,Sink,plate; dish; tray,False,1.1654880046844482
What is the object in the image? Answer with a single word.,gemma3:4b,images_base,15.jpg,Robot,plate; dish; tray,False,1.1657159328460693
What is the object in the image? Answer with a single word.,gemma3:4b,images_base,16.jpg,Rotary,plate; dish; tray,False,1.1761157512664795
What is the object in the image? Answer with a single word.,gemma3:4b,images_base,17.jpg,Robot,fan,False,1.1683340072631836
What is the object in the image? Answer with a single word.,gemma3:4b,images_base,18.jpg,Fan,fan,True,1.1697735786437988
What is the object in the image? Answer with a single word.,gemma3:4b,images_base,19.jpg,Fan,fan,True,1.167226791381836
What is the object in the image? Answer with a single word.,gemma3:4b,images_base,20.jpg,Camera,fan,False,1.1790332794189453
